ID Year single_bid_auction
deal_8045 2003 0
deal_8046 2003 0
deal_8047 2003 0
deal_8048 2003 0
deal_8049 2003 0
deal_8050 2003 0
deal_8051 2003 0
deal_8052 2003 0
deal_8053 2003 0
deal_8054 2003 0
deal_8055 2003 0
deal_8056 2003 0
deal_8057 2003 0
deal_8058 2003 0
deal_8059 2003 0
deal_8060 2003 0
deal_8061 2003 0
deal_8062 2003 0
deal_8063 2003 0
deal_8064 2003 0
deal_8065 2003 0
deal_8066 2003 0
deal_8067 2003 0
deal_8068 2003 0
deal_8069 2003 0
deal_8070 2003 0
deal_8071 2003 0
deal_8072 2003 0
deal_8073 2003 0
deal_8074 2003 0
deal_8075 2003 0
deal_8076 2003 0
deal_8077 2003 0
deal_8078 2003 0
deal_8079 2003 0
deal_8080 2003 0
deal_8081 2003 0
deal_8082 2003 0
deal_8083 2003 0
deal_8084 2003 0
deal_8085 2003 0
deal_8086 2003 0
deal_8087 2003 0
deal_8088 2003 0
deal_8089 2003 0
deal_8090 2003 0
deal_8091 2003 0
deal_8092 2003 0
deal_8093 2003 0
deal_8094 2003 0
deal_8095 2003 0
deal_8096 2003 0
deal_8097 2003 0
deal_8098 2003 0
deal_8099 2003 0
deal_8100 2003 0
deal_8101 2003 0
deal_8102 2003 0
deal_8103 2003 0
deal_8104 2003 0
deal_8105 2003 0
deal_8106 2003 0
deal_8107 2003 0
deal_8108 2003 0
deal_8109 2003 0
deal_8110 2003 0
deal_8111 2003 0
deal_8112 2003 0
deal_8113 2003 0
deal_8114 2003 0
deal_8115 2003 0
deal_8116 2003 0
deal_8117 2003 0
deal_8118 2003 0
deal_8119 2003 0
deal_8120 2003 0
deal_8121 2003 0
deal_8122 2003 0
deal_8123 2003 0
deal_8124 2003 0
deal_8125 2003 0
deal_8126 2003 0
deal_8127 2003 0
deal_8128 2003 0
deal_8129 2003 0
deal_8130 2003 0
deal_8131 2003 0
deal_8132 2003 0
deal_8133 2003 0
deal_8134 2003 0
deal_8135 2003 0
deal_8136 2003 0
deal_8137 2003 0
deal_8138 2003 0
deal_8139 2003 0
deal_8140 2003 0
deal_8141 2003 0
deal_8142 2003 0
deal_8143 2003 0
deal_8144 2003 0
deal_8145 2003 0
deal_8146 2003 0
deal_8147 2003 0
deal_8148 2003 0
deal_8149 2003 0
deal_8150 2003 0
deal_8151 2003 0
deal_8152 2003 0
deal_8153 2003 0
deal_8154 2003 0
deal_8155 2003 0
deal_8156 2003 0
deal_8157 2003 0
deal_8158 2003 0
deal_8159 2003 0
deal_8160 2003 0
deal_8161 2003 0
deal_8162 2003 0
deal_8163 2003 0
deal_8164 2003 0
deal_8165 2003 0
deal_8166 2003 0
deal_8167 2003 0
deal_8168 2003 0
deal_8169 2003 0
deal_8170 2003 0
deal_8171 2003 0
deal_8172 2003 0
deal_8173 2003 0
deal_8174 2003 0
deal_8175 2003 0
deal_8176 2003 0
deal_8177 2003 0
deal_8178 2003 0
deal_8179 2003 0
deal_8180 2003 0
deal_8181 2003 0
deal_8182 2003 0
deal_8183 2003 0
deal_8184 2003 0
deal_8185 2003 0
deal_8186 2003 0
deal_8187 2003 0
deal_8188 2003 0
deal_8189 2003 0
deal_8190 2003 0
deal_8191 2003 0
deal_8192 2003 0
deal_8193 2003 0
deal_8194 2003 0
deal_8195 2003 0
deal_8196 2003 0
deal_8197 2003 0
deal_8198 2003 0
deal_8199 2003 0
deal_8200 2003 0
deal_8201 2003 0
deal_8202 2003 0
deal_8203 2003 0
deal_8204 2003 0
deal_8205 2003 0
deal_8206 2003 0
deal_8207 2003 0
deal_8208 2003 0
deal_8209 2003 0
deal_8210 2003 0
deal_8211 2003 0
deal_8212 2003 0
deal_8213 2003 0
deal_8214 2003 0
deal_8215 2003 0
deal_8216 2003 0
deal_8217 2003 0
deal_8218 2003 0
deal_8219 2003 0
deal_8220 2003 0
deal_8221 2003 0
deal_8222 2003 0
deal_8223 2003 0
deal_8224 2003 0
deal_8225 2003 0
deal_8226 2003 0
deal_8227 2003 0
deal_8228 2003 0
deal_8229 2003 0
deal_8230 2003 0
deal_8231 2003 0
deal_8232 2003 0
deal_8233 2003 0
deal_8234 2003 0
deal_8235 2003 0
deal_8236 2003 0
deal_8237 2003 0
deal_8238 2003 0
deal_8239 2003 0
deal_8240 2003 0
deal_8241 2003 0
deal_8242 2003 0
deal_8243 2003 0
deal_8244 2003 0
deal_8245 2003 0
deal_8246 2003 0
deal_8247 2003 0
deal_8248 2003 0
deal_8249 2003 0
deal_8250 2003 0
deal_8251 2003 0
deal_8252 2003 0
deal_8253 2003 0
deal_8254 2003 0
deal_8255 2003 0
deal_8256 2003 0
deal_8257 2003 0
deal_8258 2003 0
deal_8259 2003 0
deal_8260 2003 0
deal_8261 2003 0
deal_8262 2003 0
deal_8263 2003 0
deal_8264 2003 0
deal_8265 2003 0
deal_8266 2003 0
deal_8267 2003 0
deal_8268 2003 0
deal_8269 2003 0
deal_8270 2003 0
deal_8271 2003 0
deal_8272 2003 0
deal_8273 2003 0
deal_8274 2003 0
deal_8275 2003 0
deal_8276 2003 0
deal_8277 2003 0
deal_8278 2003 0
deal_8279 2003 0
deal_8280 2003 0
deal_8281 2003 0
deal_8282 2003 0
deal_8283 2005 0
deal_8284 2005 0
deal_8285 2005 0
deal_8286 2005 0
deal_8287 2005 0
deal_8288 2005 0
deal_8289 2005 0
deal_8290 2005 0
deal_8291 2005 0
deal_8292 2005 0
deal_8293 2005 0
deal_8294 2005 0
deal_8295 2005 0
deal_8296 2005 0
deal_8297 2005 0
deal_8298 2005 0
deal_8299 2005 0
deal_8300 2005 0
deal_8301 2005 0
deal_8302 2005 0
deal_8303 2005 0
deal_8304 2005 0
deal_8305 2005 0
deal_8306 2005 0
deal_8307 2005 0
deal_8308 2005 0
deal_8309 2005 0
deal_8310 2005 0
deal_8311 2005 0
deal_8312 2005 0
deal_8313 2005 0
deal_8314 2005 0
deal_8315 2005 0
deal_8316 2005 0
deal_8317 2005 0
deal_8318 2005 0
deal_8319 2005 0
deal_8320 2005 0
deal_8321 2005 0
deal_8322 2005 0
deal_8323 2005 0
deal_8324 2005 0
deal_8325 2005 0
deal_8326 2005 0
deal_8327 2005 0
deal_8328 2005 0
deal_8329 2005 0
deal_8330 2005 0
deal_8331 2005 0
deal_8332 2005 0
deal_8333 2005 0
deal_8334 2005 0
deal_8335 2005 0
deal_8336 2005 0
deal_8337 2005 0
deal_8338 2005 0
deal_8339 2005 0
deal_8340 2005 0
deal_8341 2005 0
deal_8342 2005 0
deal_8343 2005 0
deal_8344 2005 0
deal_8345 2005 0
deal_8346 2005 0
deal_8347 2005 0
deal_8348 2005 0
deal_8349 2005 0
deal_8350 2005 0
deal_8351 2005 0
deal_8352 2005 0
deal_8353 2005 0
deal_8354 2005 0
deal_8355 2005 0
deal_8356 2005 0
deal_8357 2005 0
deal_8358 2005 0
deal_8359 2005 0
deal_8360 2005 0
deal_8361 2005 0
deal_8362 2005 0
deal_8363 2005 0
deal_8364 2005 0
deal_8365 2005 0
deal_8366 2005 0
deal_8367 2005 0
deal_8368 2005 0
deal_8369 2005 0
deal_8370 2005 0
deal_8371 2005 0
deal_8372 2005 0
deal_8373 2005 0
deal_8374 2005 0
deal_8375 2005 0
deal_8376 2005 0
deal_8377 2005 0
deal_8378 2005 0
deal_8379 2005 0
deal_8380 2005 0
deal_8381 2005 0
deal_8382 2005 0
deal_8383 2005 0
deal_8384 2005 0
deal_8385 2005 0
deal_8386 2005 0
deal_8387 2005 0
deal_8388 2005 0
deal_8389 2005 0
deal_8390 2005 0
deal_8391 2005 0
deal_8392 2005 0
deal_8393 2005 0
deal_8394 2005 0
deal_8395 2005 0
deal_8396 2005 0
deal_8397 2005 0
deal_8398 2005 0
deal_8399 2005 0
deal_8400 2005 0
deal_8401 2005 0
deal_8402 2005 0
deal_8403 2005 0
deal_8404 2005 0
deal_8405 2005 0
deal_8406 2005 0
deal_8407 2005 0
deal_8408 2005 0
deal_8409 2005 0
deal_8410 2005 0
deal_8411 2005 0
deal_8412 2005 0
deal_8413 2005 0
deal_8414 2005 0
deal_8415 2005 0
deal_8416 2005 0
deal_8417 2005 0
deal_8418 2005 0
deal_8419 2005 0
deal_8420 2005 0
deal_8421 2005 0
deal_8422 2005 0
deal_8423 2005 0
deal_8424 2005 0
deal_8425 2005 0
deal_8426 2005 0
deal_8427 2005 0
deal_8428 2005 0
deal_8429 2005 0
deal_8430 2005 0
deal_8431 2005 0
deal_8432 2005 0
deal_8433 2005 0
deal_8434 2005 0
deal_8435 2005 0
deal_8436 2005 0
deal_8437 2005 0
deal_8438 2005 0
deal_8439 2005 0
deal_8440 2005 0
deal_8441 2005 0
deal_8442 2005 0
deal_8443 2005 0
deal_8444 2005 0
deal_8445 2005 0
deal_8446 2005 0
deal_8447 2005 0
deal_8448 2005 0
deal_8449 2005 0
deal_8450 2005 0
deal_8451 2005 0
deal_8452 2005 0
deal_8453 2005 0
deal_8454 2005 0
deal_8455 2005 0
deal_8456 2005 0
deal_8457 2005 0
deal_8458 2005 0
deal_8459 2005 0
deal_8460 2005 0
deal_8461 2005 0
deal_8462 2005 0
deal_8463 2005 0
deal_8464 2005 0
deal_8465 2005 0
deal_8466 2005 0
deal_8467 2005 0
deal_8468 2005 0
deal_8469 2005 0
deal_8470 2005 0
deal_8471 2005 0
deal_8472 2005 0
deal_8473 2005 0
deal_8474 2005 0
deal_8475 2005 0
deal_8476 2005 0
deal_8477 2005 0
deal_8478 2005 0
deal_8479 2005 0
deal_8480 2005 0
deal_8481 2005 0
deal_8482 2005 0
deal_8483 2005 0
deal_8484 2005 0
deal_8485 2005 0
deal_8486 2005 0
deal_8487 2005 0
deal_8488 2005 0
deal_8489 2005 0
deal_8490 2005 0
deal_8491 2005 0
deal_8492 2005 0
deal_8493 2005 0
deal_8494 2005 0
deal_8495 2005 0
deal_8496 2005 0
deal_8497 2005 0
deal_8498 2005 0
deal_8499 2005 0
deal_8500 2005 0
deal_8501 2005 0
deal_8502 2005 0
deal_8503 2005 0
deal_8504 2005 0
deal_8505 2005 0
deal_8506 2005 0
deal_8507 2005 0
deal_8508 2005 0
deal_8509 2005 0
deal_8510 2005 0
deal_8511 2005 0
deal_8512 2005 0
deal_8513 2005 0
deal_8514 2005 0
deal_8515 2005 0
deal_8516 2005 0
deal_8517 2005 0
deal_8518 2005 0
deal_8519 2005 0
deal_8520 2005 0
deal_8521 2005 0
deal_8522 2005 0
deal_8523 2005 0
deal_8524 2005 0
deal_8525 2005 0
deal_8526 2005 0
deal_8527 2005 0
deal_8528 2005 0
deal_8529 2005 0
deal_8530 2005 0
deal_8531 2005 0
deal_8532 2005 0
deal_8533 2005 0
deal_8534 2005 0
deal_8535 2005 0
deal_8536 2005 0
deal_8537 2005 0
deal_8538 2005 0
deal_8539 2005 0
deal_8540 2005 0
deal_8541 2005 0
deal_8542 2005 0
deal_8543 2005 0
deal_8544 2005 0
deal_8545 2005 0
deal_8546 2005 0
deal_8547 2005 0
deal_8548 2005 0
deal_8549 2005 0
deal_8550 2005 0
deal_8551 2005 0
deal_8552 2005 0
deal_8553 2005 0
deal_8554 2005 0
deal_8555 2005 0
deal_8556 2005 0
deal_8557 2005 0
deal_8558 2005 0
deal_8559 2005 0
deal_8560 2005 0
deal_8561 2005 0
deal_8562 2005 0
deal_8563 2005 0
deal_8564 2005 0
deal_8565 2005 0
deal_8566 2005 0
deal_8567 2005 0
deal_8568 2005 0
deal_8569 2005 0
deal_8570 2005 0
deal_8571 2005 0
deal_8572 2005 0
deal_8573 2005 0
deal_8574 2005 0
deal_8575 2005 0
deal_8576 2005 0
deal_8577 2005 0
deal_8578 2005 0
deal_8579 2005 0
deal_8580 2005 0
deal_8581 2005 0
deal_8582 2005 0
deal_8583 2005 0
deal_8584 2005 0
deal_8585 2005 0
deal_8586 2005 0
deal_8587 2005 0
deal_8588 2005 0
deal_8589 2005 0
deal_8590 2005 0
deal_8591 2005 0
deal_8592 2005 0
deal_8593 2005 0
deal_8594 2005 0
deal_8595 2005 0
deal_8596 2005 0
deal_8597 2005 0
deal_8598 2005 0
deal_8599 2005 0
deal_8600 2005 0
deal_8601 2005 0
deal_8602 2005 0
deal_8603 2005 0
deal_8604 2005 0
deal_8605 2005 0
deal_8606 2005 0
deal_8607 2005 0
deal_8608 2005 0
deal_8609 2005 0
deal_8610 2005 0
deal_8611 2005 0
deal_8612 2005 0
deal_8613 2005 0
deal_8614 2005 0
deal_8615 2005 0
deal_8616 2005 0
deal_8617 2005 0
deal_8618 2005 0
deal_8619 2005 0
deal_8620 2005 0
deal_8621 2005 0
deal_8622 2005 0
deal_8623 2005 0
deal_8624 2005 0
deal_8625 2005 0
deal_8626 2005 0
deal_8627 2005 0
deal_8628 2005 0
deal_8629 2005 0
deal_8630 2005 0
deal_8631 2005 0
deal_8632 2005 0
deal_8633 2005 0
deal_8634 2005 0
deal_8635 2005 0
deal_8636 2005 0
deal_8637 2005 0
deal_8638 2005 0
deal_8639 2005 0
deal_8640 2005 0
deal_8641 2005 0
deal_8642 2005 0
deal_8643 2005 0
deal_8644 2005 0
deal_8645 2005 0
deal_8646 2005 0
deal_8647 2005 0
deal_8648 2005 0
deal_8649 2005 0
deal_8650 2005 0
deal_8651 2005 0
deal_8652 2005 0
deal_8653 2005 0
deal_8654 2005 0
deal_8655 2005 0
deal_8656 2005 0
deal_8657 2005 0
deal_8658 2005 0
deal_8659 2005 0
deal_8660 2005 0
deal_8661 2005 0
deal_8662 2005 0
deal_8663 2005 0
deal_8664 2005 0
deal_8665 2005 0
deal_8666 2005 0
deal_8667 2005 0
deal_8668 2005 0
deal_8669 2005 0
deal_8670 2005 0
deal_8671 2005 0
deal_8672 2005 0
deal_8673 2005 0
deal_8674 2005 0
deal_8675 2005 0
deal_8676 2005 0
deal_8677 2005 0
deal_8678 2005 0
deal_8679 2005 0
deal_8680 2005 0
deal_8681 2005 0
deal_8682 2005 0
deal_8683 2005 0
deal_8684 2005 0
deal_8685 2005 0
deal_8686 2005 0
deal_8687 2005 0
deal_8688 2005 0
deal_8689 2005 0
deal_8690 2005 0
deal_8691 2005 0
deal_8692 2005 0
deal_8693 2005 0
deal_8694 2005 0
deal_8695 2005 0
deal_8696 2005 0
deal_8697 2005 0
deal_8698 2005 0
deal_8699 2005 0
deal_8700 2005 0
deal_8701 2005 0
deal_8702 2005 0
deal_8703 2005 0
deal_8704 2005 0
deal_8705 2005 0
deal_8706 2005 0
deal_8707 2005 0
deal_8708 2005 0
deal_8709 2005 0
deal_8710 2005 0
deal_8711 2005 0
deal_8712 2005 0
deal_8713 2005 0
deal_8714 2005 0
deal_8715 2005 0
deal_8716 2005 0
deal_8717 2005 0
deal_8718 2005 0
deal_8719 2005 0
deal_8720 2005 0
deal_8721 2005 0
deal_8722 2005 0
deal_8723 2005 0
deal_8724 2005 0
deal_8725 2005 0
deal_8726 2005 0
deal_8727 2005 0
deal_8728 2005 0
deal_8729 2005 0
deal_8730 2005 0
deal_8731 2005 0
deal_8732 2005 0
deal_8733 2005 0
deal_8734 2005 0
deal_8735 2005 0
deal_8736 2005 0
deal_8737 2005 0
deal_8738 2005 0
deal_8739 2005 0
deal_8740 2005 0
deal_8741 2005 0
deal_8742 2005 0
deal_8743 2005 0
deal_8744 2005 0
deal_8745 2005 0
deal_8746 2005 0
deal_8747 2005 0
deal_8748 2005 0
deal_8749 2005 0
deal_8750 2005 0
deal_8751 2005 0
deal_8752 2005 0
deal_8753 2005 0
deal_8754 2005 0
deal_8755 2005 0
deal_8756 2005 0
deal_8757 2005 0
deal_8758 2005 0
deal_8759 2005 0
deal_8760 2005 0
deal_8761 2005 0
deal_8762 2005 0
deal_8763 2005 0
deal_8764 2005 0
deal_8765 2005 0
deal_8766 2005 0
deal_8767 2005 0
deal_8768 2005 0
deal_8769 2005 0
deal_8770 2005 0
deal_8771 2005 0
deal_8772 2005 0
deal_8773 2005 0
deal_8774 2005 0
deal_8775 2005 0
deal_8776 2005 0
deal_8777 2005 0
deal_8778 2005 0
deal_8779 2005 0
deal_8780 2005 0
deal_8781 2005 0
deal_8782 2005 0
deal_8783 2005 0
deal_8784 2005 0
deal_8785 2005 0
deal_8786 2005 0
deal_8787 2005 0
deal_8788 2005 0
deal_8789 2005 0
deal_8790 2005 0
deal_8791 2005 0
deal_8792 2005 0
deal_8793 2005 0
deal_8794 2005 0
deal_8795 2005 0
deal_8796 2005 0
deal_8797 2005 0
deal_8798 2005 0
deal_8799 2005 0
deal_8800 2005 0
deal_8801 2005 0
deal_8802 2005 0
deal_8803 2005 0
deal_8804 2005 0
deal_8805 2005 0
deal_8806 2005 0
deal_8807 2005 0
deal_8808 2005 0
deal_8809 2005 0
deal_8810 2005 0
deal_8811 2005 0
deal_8812 2005 0
deal_8813 2005 0
deal_8814 2005 0
deal_8815 2005 0
deal_8816 2005 0
deal_8817 2005 0
deal_8818 2005 0
deal_8819 2005 0
deal_8820 2005 0
deal_8821 2005 0
deal_8822 2005 0
deal_8823 2005 0
deal_8824 2005 0
deal_8825 2005 0
deal_8826 2005 0
deal_8827 2005 0
deal_8828 2005 0
deal_8829 2005 0
deal_8830 2005 0
deal_8831 2005 0
deal_8832 2005 0
deal_8833 2005 0
deal_8834 2005 0
deal_8835 2005 0
deal_8836 2005 0
deal_8837 2005 0
deal_8838 2005 0
deal_8839 2005 0
deal_8840 2005 0
deal_8841 2005 0
deal_8842 2005 0
deal_8843 2005 0
deal_8844 2005 0
deal_8845 2005 0
deal_8846 2005 0
deal_8847 2005 0
deal_8848 2005 0
deal_8849 2005 0
deal_8850 2005 0
deal_8851 2005 0
deal_8852 2005 0
deal_8853 2005 0
deal_8854 2005 0
deal_8855 2005 0
deal_8856 2005 0
deal_8857 2005 0
deal_8858 2005 0
deal_8859 2005 0
deal_8860 2005 0
deal_8861 2005 0
deal_8862 2005 0
deal_8863 2005 0
deal_8864 2005 0
deal_8865 2005 0
deal_8866 2005 0
deal_8867 2005 0
deal_8868 2005 0
deal_8869 2005 0
deal_8870 2005 0
deal_8871 2005 0
deal_8872 2005 0
deal_8873 2005 0
deal_8874 2005 0
deal_8875 2005 0
deal_8876 2005 0
deal_8877 2005 0
deal_8878 2005 0
deal_8879 2005 0
deal_8880 2005 0
deal_8881 2005 0
deal_8882 2005 0
deal_8883 2005 0
deal_8884 2005 0
deal_8885 2005 0
deal_8886 2005 0
deal_8887 2005 0
deal_8888 2005 0
deal_8889 2005 0
deal_8890 2005 0
deal_8891 2005 0
deal_8892 2005 0
deal_8893 2005 0
deal_8894 2005 0
deal_8895 2005 0
deal_8896 2005 0
deal_8897 2005 0
deal_8898 2005 0
deal_8899 2005 0
deal_8900 2005 0
deal_8901 2005 0
deal_8902 2005 0
deal_8903 2005 0
deal_8904 2005 0
deal_8905 2005 0
deal_8906 2005 0
deal_8907 2005 0
deal_8908 2005 0
deal_8909 2005 0
deal_8910 2005 0
deal_8911 2005 0
deal_8912 2005 0
deal_8913 2005 0
deal_8914 2005 0
deal_8915 2005 0
deal_8916 2005 0
deal_8917 2005 0
deal_8918 2005 0
deal_8919 2005 0
deal_8920 2005 0
deal_8921 2005 0
deal_8922 2005 0
deal_8923 2005 0
deal_8924 2005 0
deal_8925 2005 0
deal_8926 2005 0
deal_8927 2005 0
deal_8928 2005 0
deal_8929 2005 0
deal_8930 2005 0
deal_8931 2005 0
deal_8932 2005 0
deal_8933 2005 0
deal_8934 2005 0
deal_8935 2005 0
deal_8936 2005 0
deal_8937 2005 0
deal_8938 2005 0
deal_8939 2005 0
deal_8940 2005 0
deal_8941 2005 0
deal_8942 2005 0
deal_8943 2005 0
deal_8944 2005 0
deal_8945 2005 0
deal_8946 2005 0
deal_8947 2005 0
deal_8948 2005 0
deal_8949 2005 0
deal_8950 2005 0
deal_8951 2005 0
deal_8952 2005 0
deal_8953 2005 0
deal_8954 2005 0
deal_8955 2005 0
deal_8956 2005 0
deal_8957 2005 0
deal_8958 2005 0
deal_8959 2005 0
deal_8960 2005 0
deal_8961 2005 0
deal_8962 2005 0
deal_8963 2005 0
deal_8964 2005 0
deal_8965 2005 0
deal_8966 2005 0
deal_8967 2005 0
deal_8968 2005 0
deal_8969 2005 0
deal_8970 2005 0
deal_8971 2005 0
deal_8972 2005 0
deal_8973 2005 0
deal_8974 2005 0
deal_8975 2005 0
deal_8976 2005 0
deal_8977 2005 0
deal_8978 2005 0
deal_8979 2005 0
deal_8980 2005 0
deal_8981 2005 0
deal_8982 2005 0
deal_8983 2005 0
deal_8984 2005 0
deal_8985 2005 0
deal_8986 2005 0
deal_8987 2005 0
deal_8988 2005 0
deal_8989 2005 0
deal_8990 2005 0
deal_8991 2005 0
deal_8992 2005 0
deal_8993 2005 0
deal_8994 2005 0
deal_8995 2005 0
deal_8996 2005 0
deal_8997 2005 0
deal_8998 2005 0
deal_8999 2005 0
deal_9000 2005 0
deal_9001 2005 0
deal_9002 2005 0
deal_9003 2005 0
deal_9004 2005 0
deal_9005 2005 0
deal_9006 2005 0
deal_9007 2005 0
deal_9008 2005 0
deal_9009 2005 0
deal_9010 2005 0
deal_9011 2005 0
deal_9012 2005 0
deal_9013 2005 0
deal_9014 2005 0
deal_9015 2005 0
deal_9016 2005 0
deal_9017 2005 0
deal_9018 2005 0
deal_9019 2005 0
deal_9020 2005 0
deal_9021 2005 0
deal_9022 2005 0
deal_9023 2005 0
deal_9024 2005 0
deal_9025 2005 0
deal_9026 2005 0
deal_9027 2005 0
deal_9028 2005 0
deal_9029 2005 0
deal_9030 2005 0
deal_9031 2005 0
deal_9032 2005 0
deal_9033 2005 0
deal_9034 2005 0
deal_9035 2005 0
deal_9036 2005 0
deal_9037 2005 0
deal_9038 2005 0
deal_9039 2005 0
deal_9040 2005 0
deal_9041 2005 0
deal_9042 2005 0
deal_9043 2005 0
deal_9044 2005 0
deal_9045 2005 0
deal_9046 2005 0
deal_9047 2005 0
deal_9048 2005 0
deal_9049 2005 0
deal_9050 2005 0
deal_9051 2005 0
deal_9052 2005 0
deal_9053 2005 0
deal_9054 2005 0
deal_9055 2005 0
deal_9056 2005 0
deal_9057 2005 0
deal_9058 2005 0
deal_9059 2005 0
deal_9060 2005 0
deal_9061 2005 0
deal_9062 2005 0
deal_9063 2005 0
deal_9064 2005 0
deal_9065 2005 0
deal_9066 2005 0
deal_9067 2005 0
deal_9068 2005 0
deal_9069 2005 0
deal_9070 2005 0
deal_9071 2005 0
deal_9072 2005 0
deal_9073 2005 0
deal_9074 2005 0
deal_9075 2005 0
deal_9076 2005 0
deal_9077 2005 0
deal_9078 2005 0
deal_9079 2005 0
deal_9080 2005 0
deal_9081 2005 0
deal_9082 2005 0
deal_9083 2005 0
deal_9084 2005 0
deal_9085 2005 0
deal_9086 2005 0
deal_9087 2005 0
deal_9088 2005 0
deal_9089 2005 0
deal_9090 2005 0
deal_9091 2005 0
deal_9092 2005 0
deal_9093 2005 0
deal_9094 2005 0
deal_9095 2005 0
deal_9096 2005 0
deal_9097 2005 0
deal_9098 2005 0
deal_9099 2005 0
deal_9100 2005 0
deal_9101 2005 0
deal_9102 2005 0
deal_9103 2005 0
deal_9104 2005 0
deal_9105 2005 0
deal_9106 2005 0
deal_9107 2005 0
deal_9108 2005 0
deal_9109 2005 0
deal_9110 2005 0
deal_9111 2005 0
deal_9112 2005 0
deal_9113 2005 0
deal_9114 2005 0
deal_9115 2005 0
deal_9116 2005 0
deal_9117 2005 0
deal_9118 2005 0
deal_9119 2005 0
deal_9120 2005 0
deal_9121 2005 0
deal_9122 2005 0
deal_9123 2005 0
deal_9124 2005 0
deal_9125 2005 0
deal_9126 2005 0
deal_9127 2005 0
deal_9128 2005 0
deal_9129 2005 0
deal_9130 2005 0
deal_9131 2005 0
deal_9132 2005 0
deal_9133 2005 0
deal_9134 2005 0
deal_9135 2005 0
deal_9136 2005 0
deal_9137 2005 0
deal_9138 2005 0
deal_9139 2005 0
deal_9140 2005 0
deal_9141 2005 0
deal_9142 2005 0
deal_9143 2005 0
deal_9144 2005 0
deal_9145 2005 0
deal_9146 2005 0
deal_9147 2005 0
deal_9148 2005 0
deal_9149 2005 0
deal_9150 2005 0
deal_9151 2005 0
deal_9152 2005 0
deal_9153 2005 0
deal_9154 2005 0
deal_9155 2005 0
deal_9156 2005 0
deal_9157 2005 0
deal_9158 2005 0
deal_9159 2005 0
deal_9160 2005 0
deal_9161 2005 0
deal_9162 2005 0
deal_9163 2005 0
deal_9164 2005 0
deal_9165 2005 0
deal_9166 2005 0
deal_9167 2005 0
deal_9168 2005 0
deal_9169 2005 0
deal_9170 2005 0
deal_9171 2005 0
deal_9172 2005 0
deal_9173 2005 0
deal_9174 2005 0
deal_9175 2005 0
deal_9176 2005 0
deal_9177 2005 0
deal_9178 2005 0
deal_9179 2005 0
deal_9180 2005 0
deal_9181 2005 0
deal_9182 2005 0
deal_9183 2005 0
deal_9184 2005 0
deal_9185 2005 0
deal_9186 2005 0
deal_9187 2005 0
deal_9188 2005 0
deal_9189 2005 0
deal_9190 2005 0
deal_9191 2005 0
deal_9192 2005 0
deal_9193 2005 0
deal_9194 2005 0
deal_9195 2005 0
deal_9196 2005 0
deal_9197 2005 0
deal_9198 2005 0
deal_9199 2005 0
deal_9200 2005 0
deal_9201 2005 0
deal_9202 2005 0
deal_9203 2005 0
deal_9204 2005 0
deal_9205 2005 0
deal_9206 2005 0
deal_9207 2005 0
deal_9208 2005 0
deal_9209 2005 0
deal_9210 2005 0
deal_9211 2005 0
deal_9212 2005 0
deal_9213 2005 0
deal_9214 2005 0
deal_9215 2005 0
deal_9216 2005 0
deal_9217 2005 0
deal_9218 2005 0
deal_9219 2005 0
deal_9220 2005 0
deal_9221 2005 0
deal_9222 2005 0
deal_9223 2005 0
deal_9224 2005 0
deal_9225 2005 0
deal_9226 2005 0
deal_9227 2005 0
deal_9228 2005 0
deal_9229 2005 0
deal_9230 2005 0
deal_9231 2005 0
deal_9232 2005 0
deal_9233 2005 0
deal_9234 2005 0
deal_9235 2005 0
deal_9236 2005 0
deal_9237 2005 0
deal_9238 2005 0
deal_9239 2005 0
deal_9240 2005 0
deal_9241 2005 0
deal_9242 2005 0
deal_9243 2005 0
deal_9244 2005 0
deal_9245 2005 0
deal_9246 2005 0
deal_9247 2005 0
deal_9248 2005 0
deal_9249 2005 0
deal_9250 2005 0
deal_9251 2005 0
deal_9252 2005 0
deal_9253 2005 0
deal_9254 2005 0
deal_9255 2005 0
deal_9256 2005 0
deal_9257 2005 0
deal_9258 2005 0
deal_9259 2005 0
deal_9260 2005 0
deal_9261 2005 0
deal_9262 2005 0
deal_9263 2005 0
deal_9264 2005 0
deal_9265 2005 0
deal_9266 2005 0
deal_9267 2005 0
deal_9268 2005 0
deal_9269 2005 0
deal_9270 2005 0
deal_9271 2005 0
deal_9272 2005 0
deal_9273 2005 0
deal_9274 2005 0
deal_9275 2005 0
deal_9276 2005 0
deal_9277 2005 0
deal_9278 2005 0
deal_9279 2005 0
deal_9280 2005 0
deal_9281 2005 0
deal_9282 2005 0
deal_9283 2005 0
deal_9284 2005 0
deal_9285 2005 0
deal_9286 2005 0
deal_9287 2005 0
deal_9288 2005 0
deal_9289 2005 0
deal_9290 2005 0
deal_9291 2005 0
deal_9292 2005 0
deal_9293 2005 0
deal_9294 2005 0
deal_9295 2005 0
deal_9296 2005 0
deal_9297 2005 0
deal_9298 2005 0
deal_9299 2005 0
deal_9300 2005 0
deal_9301 2005 0
deal_9302 2005 0
deal_9303 2005 0
deal_9304 2005 0
deal_9305 2005 0
deal_9306 2005 0
deal_9307 2005 0
deal_9308 2005 0
deal_9309 2005 0
deal_9310 2005 0
deal_9311 2005 0
deal_9312 2005 0
deal_9313 2005 0
deal_9314 2005 0
deal_9315 2005 0
